Entered At,Exited At,Symbol,Type,Expiration,DTE,Short Strike,Long Strike,Quantity,Entry Price,Bid at Entry,Ask at Entry,Exit Price,Bid at Exit,Ask at Exit,Profit,Broker Fee,Risk,ROC,Assigned,Starting Balance,Ending Balance,PM Settled,Delta,IV,SPX at Entry,SPX at Exit,VIX at Entry,VIX at Exit
5/2/2018 15:30,7/2/2018 16:00,SPXW,Put,7/2/2018 0:00,2,2250,1950,20,-2.81,1.4,4.3,0,,,5580,40,600000,0.0093,No,591484,597064,Yes,-0.0323,1.3437,2696.92,2681.66,30.86,25.94
7/2/2018 15:30,9/2/2018 16:00,SPXW,Put,9/2/2018 0:00,2,2475,2175,20,-1.19,1,1.45,0,,,2340,40,600000,0.0039,No,597064,599404,Yes,-0.0305,0.6462,2707.04,2619.55,23.54,29.62
9/2/2018 15:30,12/2/2018 16:00,SPXW,Put,12/2/2018 0:00,3,2290,2000,21,-1.58,1.4,1.85,0,,,3276,42,609000,0.00537931,No,599404,602680,Yes,-0.0306,0.7444,2594.77,2656,32.62,25.9
12/2/2018 15:30,14/2/2018 16:00,SPXW,Put,14/2/2018 0:00,2,2540,2240,20,-0.71,0.55,0.95,0,,,1380,40,600000,0.0023,No,602680,604060,Yes,-0.0303,0.349,2667.05,2698.63,24.68,19.16
14/2/2018 15:30,16/2/2018 16:00,SPXW,Put,16/2/2018 0:00,2,2570,2270,20,-0.69,0.6,0.85,0,,,1340,40,600000,0.002233333,No,604060,605400,Yes,-0.0288,0.3427,2697.44,2732.22,19.5,19.52
16/2/2018 15:30,20/2/2018 16:00,SPXW,Put,20/2/2018 0:00,4,2625,2325,20,-0.64,0.55,0.8,0,,,1240,40,600000,0.002066667,No,605400,606640,Yes,-0.0297,0.2176,2740.17,2716.26,19.63,20.54
20/2/2018 15:30,21/2/2018 16:00,SPXW,Put,21/2/2018 0:00,1,2635,2335,20,-0.38,0.35,0.5,0,,,720,40,600000,0.0012,No,606640,607360,Yes,-0.0282,0.2855,2712.56,2701.33,20.73,19.9
21/2/2018 15:30,23/2/2018 16:00,SPXW,Put,23/2/2018 0:00,2,2635,2335,20,-0.54,0.45,0.7,0,,,1040,40,600000,0.001733333,No,607360,608400,Yes,-0.0322,0.2417,2723.92,2747.3,18.41,16.48
23/2/2018 15:30,26/2/2018 16:00,SPXW,Put,26/2/2018 0:00,3,2675,2375,20,-0.33,0.3,0.45,0,,,620,40,600000,0.001033333,No,608400,609020,Yes,-0.0288,0.1434,2742.34,2779.6,16.65,16
26/2/2018 15:30,28/2/2018 16:00,SPXW,Put,28/2/2018 0:00,2,2700,2400,20,-0.43,0.4,0.55,0,,,820,40,600000,0.001366667,No,609020,609840,Yes,-0.0299,0.207,2779.4,2713.83,16.24,20.4
28/2/2018 15:30,2/3/2018 16:00,SPXW,Put,2/3/2018 0:00,2,2610,2310,20,-0.66,0.55,0.85,0,,,1280,40,600000,0.002133333,No,609840,611120,Yes,-0.0297,0.3269,2732.21,2691.25,19.62,19.51
2/3/2018 15:30,5/3/2018 16:00,SPXW,Put,5/3/2018 0:00,3,2580,2280,20,-0.56,0.45,0.75,0,,,1080,40,600000,0.0018,No,611120,612200,Yes,-0.0314,0.2241,2679.66,2720.94,20.89,18.45
5/3/2018 15:30,7/3/2018 16:00,SPXW,Put,7/3/2018 0:00,2,2625,2325,20,-0.54,0.45,0.7,0,,,1040,40,600000,0.001733333,No,612200,613240,Yes,-0.0304,0.2583,2721.42,2726.8,18.36,17.76
7/3/2018 15:30,9/3/2018 16:00,SPXW,Put,9/3/2018 0:00,2,2630,2330,20,-0.49,0.4,0.65,0,,,940,40,600000,0.001566667,No,613240,614180,Yes,-0.0291,0.2498,2724.43,2786.57,17.83,14.58
9/3/2018 15:30,12/3/2018 16:00,SPXW,Put,12/3/2018 0:00,3,2720,2420,20,-0.36,0.3,0.5,0,,,680,40,600000,0.001133333,No,614180,614860,Yes,-0.0324,0.1315,2780.06,2783.02,14.86,15.78
12/3/2018 15:30,14/3/2018 16:00,SPXW,Put,14/3/2018 0:00,2,2705,2405,20,-0.43,0.4,0.55,0,,,820,40,600000,0.001366667,No,614860,615680,Yes,-0.0296,0.2085,2785.89,2749.48,15.61,17.19
14/3/2018 15:30,16/3/2018 16:00,SPXW,Put,16/3/2018 0:00,2,2600,2300,21,-0.86,0.75,1.05,0,,,1764,42,630000,0.0028,No,615680,617444,Yes,-0.0306,0.3955,2746.89,2752.01,17.37,15.76
16/3/2018 15:30,19/3/2018 16:00,SPXW,Put,19/3/2018 0:00,3,2690,2390,21,-0.31,0.25,0.45,0,,,609,42,630000,0.000966667,No,617444,618053,Yes,-0.0293,0.1399,2755.27,2712.92,15.64,19.58
19/3/2018 15:30,21/3/2018 16:00,SPXW,Put,21/3/2018 0:00,2,2500,2200,21,-1.21,1.15,1.35,0,,,2499,42,630000,0.003966667,No,618053,620552,Yes,-0.0308,0.5687,2704.69,2711.93,20.11,17.96
21/3/2018 15:30,23/3/2018 16:00,SPXW,Put,23/3/2018 0:00,2,2590,2290,21,-0.74,0.65,0.9,1.74,,,-2142,42,630000,-0.0034,Yes,620552,618410,Yes,-0.0308,0.3562,2720.96,2588.26,17.31,25.65
23/3/2018 15:30,26/3/2018 16:00,SPXW,Put,26/3/2018 0:00,3,2425,2125,21,-0.96,0.75,1.25,0,,,1974,42,630000,0.003133333,No,618410,620384,Yes,-0.0303,0.4232,2605.73,2658.55,24.87,20.91
26/3/2018 15:30,28/3/2018 16:00,SPXW,Put,28/3/2018 0:00,2,2525,2225,21,-0.71,0.65,0.85,0,,,1449,42,630000,0.0023,No,620384,621833,Yes,-0.0307,0.3556,2652.57,2605,21.13,22.71
28/3/2018 15:30,29/3/2018 16:00,SPXW,Put,29/3/2018 0:00,1,2505,2200,20,-0.56,0.4,0.8,0,,,1080,40,610000,0.001770492,No,621833,622913,Yes,-0.0307,0.4173,2611.06,2640.87,23.65,19.77
29/3/2018 15:30,2/4/2018 16:00,SPXW,Put,2/4/2018 0:00,4,2550,2250,21,-0.51,0.35,0.75,0,,,1029,42,630000,0.001633333,No,622913,623942,Yes,-0.0297,0.1937,2649.05,2581.88,20.08,23.33
2/4/2018 15:30,4/4/2018 16:00,SPXW,Put,4/4/2018 0:00,2,2415,2125,22,-0.78,0.7,0.95,0,,,1672,44,638000,0.00262069,No,623942,625614,Yes,-0.0305,0.4356,2566.28,2644.69,24.67,20.2
4/4/2018 15:30,6/4/2018 16:00,SPXW,Put,6/4/2018 0:00,2,2515,2215,21,-0.71,0.6,0.9,0,,,1449,42,630000,0.0023,No,625614,627063,Yes,-0.0296,0.3504,2641.23,2604.47,20.34,21.45
6/4/2018 15:30,9/4/2018 16:00,SPXW,Put,9/4/2018 0:00,3,2455,2150,21,-0.78,0.65,1,0,,,1596,42,640500,0.002491803,No,627063,628659,Yes,-0.0301,0.323,2594.9,2613.16,22.28,21.9
9/4/2018 15:30,11/4/2018 16:00,SPXW,Put,11/4/2018 0:00,2,2515,2220,21,-0.69,0.6,0.85,0,,,1407,42,619500,0.002271186,No,628659,630066,Yes,-0.0304,0.3305,2633.3,2642.19,21.14,20.19
11/4/2018 15:30,13/4/2018 16:00,SPXW,Put,13/4/2018 0:00,2,2515,2215,21,-0.74,0.65,0.9,0,,,1512,42,630000,0.0024,No,630066,631578,Yes,-0.0301,0.3548,2642.62,2656.3,20.41,17.48
13/4/2018 15:30,16/4/2018 16:00,SPXW,Put,16/4/2018 0:00,3,2565,2260,21,-0.41,0.35,0.55,0,,,819,42,640500,0.001278689,No,631578,632397,Yes,-0.0277,0.1837,2648.52,2677.84,18.22,16.53
16/4/2018 15:30,18/4/2018 16:00,SPXW,Put,18/4/2018 0:00,2,2580,2280,21,-0.56,0.5,0.7,0,,,1134,42,630000,0.0018,No,632397,633531,Yes,-0.0296,0.2702,2679.52,2708.64,16.78,15.53
18/4/2018 15:30,20/4/2018 16:00,SPXW,Put,20/4/2018 0:00,2,2610,2310,21,-0.56,0.5,0.7,0,,,1134,42,630000,0.0018,No,633531,634665,Yes,-0.0297,0.277,2713.25,2670.14,15.5,16.94
20/4/2018 15:30,23/4/2018 16:00,SPXW,Put,23/4/2018 0:00,3,2590,2290,21,-0.38,0.3,0.55,0,,,756,42,630000,0.0012,No,634665,635421,Yes,-0.029,0.1644,2664.27,2670.29,17.28,16.5
23/4/2018 15:30,25/4/2018 16:00,SPXW,Put,25/4/2018 0:00,2,2585,2280,21,-0.46,0.4,0.6,0,,,924,42,640500,0.001442623,No,635421,636345,Yes,-0.0301,0.224,2667.14,2639.4,16.66,18.04
25/4/2018 15:30,27/4/2018 16:00,SPXW,Put,27/4/2018 0:00,2,2540,2240,21,-0.59,0.5,0.75,0,,,1197,42,630000,0.0019,No,636345,637542,Yes,-0.031,0.2812,2640.87,2669.91,18.03,15.47
27/4/2018 15:30,30/4/2018 16:00,SPXW,Put,30/4/2018 0:00,3,2600,2300,21,-0.36,0.3,0.5,0,,,714,42,630000,0.001133333,No,637542,638256,Yes,-0.0295,0.1522,2668.64,2648.05,15.68,16.08
30/4/2018 15:30,2/5/2018 16:00,SPXW,Put,2/5/2018 0:00,2,2565,2260,21,-0.49,0.4,0.65,0,,,987,42,640500,0.001540984,No,638256,639243,Yes,-0.0305,0.243,2653.32,2635.67,16.04,15.67
2/5/2018 15:30,4/5/2018 16:00,SPXW,Put,4/5/2018 0:00,2,2565,2265,21,-0.44,0.35,0.6,0,,,882,42,630000,0.0014,No,639243,640125,Yes,-0.0318,0.2129,2641.88,2663.42,15.28,14.84
4/5/2018 15:30,7/5/2018 16:00,SPXW,Put,7/5/2018 0:00,3,2595,2290,21,-0.33,0.3,0.45,0,,,651,42,640500,0.001016393,No,640125,640776,Yes,-0.027,0.1585,2667.57,2672.63,14.93,14.73
7/5/2018 15:30,9/5/2018 16:00,SPXW,Put,9/5/2018 0:00,2,2595,2290,21,-0.43,0.4,0.55,0,,,861,42,640500,0.001344262,No,640776,641637,Yes,-0.0315,0.2027,2668.99,2697.79,14.97,13.45
9/5/2018 15:30,11/5/2018 16:00,SPXW,Put,11/5/2018 0:00,2,2630,2330,21,-0.38,0.35,0.5,0,,,756,42,630000,0.0012,No,641637,642393,Yes,-0.0321,0.1772,2696.02,2727.72,13.64,12.78
11/5/2018 15:30,14/5/2018 16:00,SPXW,Put,14/5/2018 0:00,3,2670,2370,21,-0.23,0.2,0.35,0,,,441,42,630000,0.0007,No,642393,642834,Yes,-0.0267,0.1179,2726.18,2730.13,12.87,12.91
14/5/2018 15:30,16/5/2018 16:00,SPXW,Put,16/5/2018 0:00,2,2665,2360,21,-0.38,0.35,0.5,0,,,756,42,640500,0.001180328,No,642834,643590,Yes,-0.0317,0.1771,2731.72,2722.46,12.94,13.48
16/5/2018 15:30,18/5/2018 16:00,SPXW,Put,18/5/2018 0:00,2,2650,2350,21,-0.41,0.4,0.5,0,,,819,42,630000,0.0013,No,643590,644409,Yes,-0.031,0.1926,2722.19,2712.97,13.44,13.36
18/5/2018 15:30,21/5/2018 16:00,SPXW,Put,21/5/2018 0:00,3,2670,2370,21,-0.21,0.2,0.3,0,,,399,42,630000,0.000633333,No,644409,644808,Yes,-0.0299,0.0957,2714.21,2733.01,13.39,13.2
21/5/2018 15:30,23/5/2018 16:00,SPXW,Put,23/5/2018 0:00,2,2680,2380,21,-0.28,0.25,0.4,0,,,546,42,630000,0.000866667,No,644808,645354,Yes,-0.0324,0.1345,2729.95,2733.29,13.24,12.56
23/5/2018 15:30,25/5/2018 16:00,SPXW,Put,25/5/2018 0:00,2,2675,2375,22,-0.23,0.2,0.35,0,,,462,44,660000,0.0007,No,645354,645816,Yes,-0.0274,0.1397,2729.12,2721.33,12.88,13.11
25/5/2018 15:30,29/5/2018 16:00,SPXW,Put,29/5/2018 0:00,4,2670,2370,22,-0.28,0.25,0.4,0,,,572,44,660000,0.000866667,No,645816,646388,Yes,-0.032,0.0974,2721.13,2689.86,13.14,17.26
29/5/2018 15:30,30/5/2018 16:00,SPXW,Put,30/5/2018 0:00,1,2595,2300,22,-0.41,0.4,0.5,0,,,858,44,649000,0.001322034,No,646388,647246,Yes,-0.0296,0.3192,2680,2724.01,18.48,14.88
30/5/2018 15:30,31/5/2018 16:00,SPXW,Put,31/5/2018 0:00,1,2670,2370,22,-0.23,0.2,0.35,0,,,462,44,660000,0.0007,No,647246,647708,Yes,-0.0274,0.1962,2724.28,2705.27,14.96,15.53
31/5/2018 15:30,1/6/2018 16:00,SPXW,Put,1/6/2018 0:00,1,2650,2350,22,-0.26,0.2,0.4,0,,,528,44,660000,0.0008,No,647708,648236,Yes,-0.0268,0.2186,2710.28,2734.62,15.41,13.53
1/6/2018 15:30,4/6/2018 16:00,SPXW,Put,4/6/2018 0:00,3,2680,2380,22,-0.18,0.15,0.3,0,,,352,44,660000,0.000533333,No,648236,648588,Yes,-0.0252,0.1048,2730.51,2746.87,13.66,12.74
4/6/2018 15:30,6/6/2018 16:00,SPXW,Put,6/6/2018 0:00,2,2690,2390,22,-0.28,0.25,0.4,0,,,572,44,660000,0.000866667,No,648588,649160,Yes,-0.0295,0.149,2746.92,2772.35,12.75,11.66
6/6/2018 15:30,8/6/2018 16:00,SPXW,Put,8/6/2018 0:00,2,2705,2405,22,-0.31,0.3,0.4,0,,,638,44,660000,0.000966667,No,649160,649798,Yes,-0.029,0.1614,2767.48,2779.03,11.87,12.15
8/6/2018 15:30,11/6/2018 16:00,SPXW,Put,11/6/2018 0:00,3,2725,2425,22,-0.28,0.25,0.4,0,,,572,44,660000,0.000866667,No,649798,650370,Yes,-0.0316,0.1115,2776.65,2782,12.19,12.35
11/6/2018 15:30,13/6/2018 16:00,SPXW,Put,13/6/2018 0:00,2,2710,2410,22,-0.51,0.5,0.6,0,,,1078,44,660000,0.001633333,No,650370,651448,Yes,-0.0332,0.2102,2788.81,2775.63,12.15,12.86
13/6/2018 15:30,15/6/2018 16:00,SPXW,Put,15/6/2018 0:00,2,2700,2400,22,-0.46,0.4,0.6,0,,,968,44,660000,0.001466667,No,651448,652416,Yes,-0.0312,0.2165,2782.79,2779.66,12.53,11.97
15/6/2018 15:30,18/6/2018 16:00,SPXW,Put,18/6/2018 0:00,3,2715,2415,22,-0.33,0.3,0.45,0,,,682,44,660000,0.001033333,No,652416,653098,Yes,-0.0298,0.1363,2778.99,2773.75,12.05,12.39
18/6/2018 15:30,20/6/2018 16:00,SPXW,Put,20/6/2018 0:00,2,2705,2400,21,-0.33,0.3,0.45,0,,,651,42,640500,0.001016393,No,653098,653749,Yes,-0.0291,0.1714,2771.51,2767.32,12.53,12.82
20/6/2018 15:30,22/6/2018 16:00,SPXW,Put,22/6/2018 0:00,2,2705,2405,22,-0.38,0.35,0.5,0,,,792,44,660000,0.0012,No,653749,654541,Yes,-0.0317,0.1745,2770.75,2754.88,12.57,14.06
22/6/2018 15:30,25/6/2018 16:00,SPXW,Put,25/6/2018 0:00,3,2700,2400,22,-0.28,0.25,0.4,0,,,572,44,660000,0.000866667,No,654541,655113,Yes,-0.0281,0.1283,2760.49,2717.07,13.64,17.33
25/6/2018 15:30,27/6/2018 16:00,SPXW,Put,27/6/2018 0:00,2,2580,2275,21,-0.61,0.55,0.75,0,,,1239,42,640500,0.001934426,No,655113,656352,Yes,-0.029,0.3393,2705.97,2699.63,18.66,17.98
27/6/2018 15:30,29/6/2018 16:00,SPXW,Put,29/6/2018 0:00,2,2610,2310,22,-0.56,0.5,0.7,0,,,1188,44,660000,0.0018,No,656352,657540,Yes,-0.0316,0.2781,2712.13,2718.37,17.42,16.18
29/6/2018 15:30,2/7/2018 16:00,SPXW,Put,2/7/2018 0:00,3,2650,2350,22,-0.38,0.35,0.5,0,,,792,44,660000,0.0012,No,657540,658332,Yes,-0.0292,0.1771,2731.72,2726.71,15.78,15.54
2/7/2018 15:30,3/7/2018 16:00,SPXW,Put,3/7/2018 0:00,1,2675,2375,22,-0.26,0.25,0.35,0,,,528,44,660000,0.0008,No,658332,658860,Yes,-0.0332,0.1708,2719.98,2713.22,16.01,16.14
3/7/2018 15:30,6/7/2018 16:00,SPXW,Put,6/7/2018 0:00,3,2625,2325,22,-0.49,0.45,0.6,0,,,1034,44,660000,0.001566667,No,658860,659894,Yes,-0.031,0.1917,2713.22,2759.82,16.14,13.38
6/7/2018 15:30,9/7/2018 16:00,SPXW,Put,9/7/2018 0:00,3,2705,2400,22,-0.31,0.25,0.45,0,,,638,44,671000,0.00095082,No,659894,660532,Yes,-0.0307,0.1244,2763.65,2784.17,13.42,12.68
9/7/2018 15:30,11/7/2018 16:00,SPXW,Put,11/7/2018 0:00,2,2715,2410,22,-0.31,0.3,0.4,0,,,638,44,671000,0.00095082,No,660532,661170,Yes,-0.0275,0.1708,2781.73,2774.02,12.76,13.5
11/7/2018 15:30,13/7/2018 16:00,SPXW,Put,13/7/2018 0:00,2,2705,2405,22,-0.31,0.25,0.45,0,,,638,44,660000,0.000966667,No,661170,661808,Yes,-0.028,0.1785,2774.49,2801.31,13.57,12.23
13/7/2018 15:30,16/7/2018 16:00,SPXW,Put,16/7/2018 0:00,3,2750,2450,22,-0.28,0.25,0.4,0,,,572,44,660000,0.000866667,No,661808,662380,Yes,-0.032,0.1089,2800.95,2798.43,12.38,12.55
16/7/2018 15:30,18/7/2018 16:00,SPXW,Put,18/7/2018 0:00,2,2735,2430,22,-0.31,0.3,0.4,0,,,638,44,671000,0.00095082,No,662380,663018,Yes,-0.0291,0.1591,2796.76,2815.62,12.69,11.99
18/7/2018 15:30,20/7/2018 16:00,SPXW,Put,20/7/2018 0:00,2,2760,2460,22,-0.31,0.3,0.4,0,,,638,44,660000,0.000966667,No,663018,663656,Yes,-0.0314,0.1448,2815.82,2801.83,11.87,12.86
20/7/2018 15:30,23/7/2018 16:00,SPXW,Put,23/7/2018 0:00,3,2750,2450,22,-0.28,0.25,0.4,0,,,572,44,660000,0.000866667,No,663656,664228,Yes,-0.0319,0.1094,2801.18,2806.98,12.98,12.74
23/7/2018 15:30,25/7/2018 16:00,SPXW,Put,25/7/2018 0:00,2,2750,2450,22,-0.28,0.25,0.4,0,,,572,44,660000,0.000866667,No,664228,664800,Yes,-0.0294,0.1465,2807.16,2846.07,12.77,12.04
25/7/2018 15:30,27/7/2018 16:00,SPXW,Put,27/7/2018 0:00,2,2765,2465,22,-0.33,0.3,0.45,0,,,682,44,660000,0.001033333,No,664800,665482,Yes,-0.0286,0.1707,2831.84,2818.82,12.13,13.09
27/7/2018 15:30,30/7/2018 16:00,SPXW,Put,30/7/2018 0:00,3,2735,2430,22,-0.41,0.35,0.55,0,,,858,44,671000,0.001278689,No,665482,666340,Yes,-0.0295,0.1696,2815.95,2802.6,13.47,14.2
30/7/2018 15:30,31/7/2018 16:00,SPXW,Put,31/7/2018 0:00,1,2750,2450,22,-0.31,0.3,0.4,0,,,638,44,660000,0.000966667,No,666340,666978,Yes,-0.0332,0.1914,2801.78,2816.29,14.3,13.18
31/7/2018 15:30,1/8/2018 16:00,SPXW,Put,1/8/2018 0:00,1,2765,2465,22,-0.28,0.25,0.4,0,,,572,44,660000,0.000866667,No,666978,667550,Yes,-0.0311,0.1912,2817.71,2813.36,13.3,12.98
1/8/2018 15:30,3/8/2018 16:00,SPXW,Put,3/8/2018 0:00,2,2740,2440,22,-0.36,0.3,0.5,0,,,748,44,660000,0.001133333,No,667550,668298,Yes,-0.029,0.19,2814.68,2840.35,13.09,11.72
3/8/2018 15:30,6/8/2018 16:00,SPXW,Put,6/8/2018 0:00,3,2785,2480,22,-0.23,0.2,0.35,0,,,462,44,671000,0.000688525,No,668298,668760,Yes,-0.0278,0.1083,2838.23,2850.4,11.77,11.28
6/8/2018 15:30,8/8/2018 16:00,SPXW,Put,8/8/2018 0:00,2,2800,2500,22,-0.28,0.25,0.4,0,,,572,44,660000,0.000866667,No,668760,669332,Yes,-0.0324,0.1289,2850.15,2857.7,11.19,10.66
8/8/2018 15:30,10/8/2018 16:00,SPXW,Put,10/8/2018 0:00,2,2810,2510,22,-0.23,0.2,0.35,0,,,462,44,660000,0.0007,No,669332,669794,Yes,-0.0288,0.1259,2861.54,2833.28,10.54,13.23
10/8/2018 15:30,13/8/2018 16:00,SPXW,Put,13/8/2018 0:00,3,2750,2450,22,-0.43,0.4,0.55,0,,,902,44,660000,0.001366667,No,669794,670696,Yes,-0.0304,0.1791,2835.07,2821.93,13.12,14.86
13/8/2018 15:30,15/8/2018 16:00,SPXW,Put,15/8/2018 0:00,2,2715,2410,22,-0.61,0.55,0.75,0,,,1298,44,671000,0.001934426,No,670696,671994,Yes,-0.0299,0.2838,2825.24,2818.37,14.62,15.09
15/8/2018 15:30,17/8/2018 16:00,SPXW,Put,17/8/2018 0:00,2,2695,2395,22,-0.58,0.55,0.7,0,,,1232,44,660000,0.001866667,No,671994,673226,Yes,-0.0294,0.3108,2815.7,2850.13,15.55,12.66
17/8/2018 15:30,20/8/2018 16:00,SPXW,Put,20/8/2018 0:00,3,2790,2490,22,-0.26,0.2,0.4,0,,,528,44,660000,0.0008,No,673226,673754,Yes,-0.0279,0.125,2851.24,2857.05,12.53,12.48
20/8/2018 15:30,22/8/2018 16:00,SPXW,Put,22/8/2018 0:00,2,2785,2480,22,-0.36,0.3,0.5,0,,,748,44,671000,0.001114754,No,673754,674502,Yes,-0.0293,0.185,2858.45,2861.82,12.5,12.08
22/8/2018 15:30,24/8/2018 16:00,SPXW,Put,24/8/2018 0:00,2,2800,2500,22,-0.33,0.3,0.45,0,,,682,44,660000,0.001033333,No,674502,675184,Yes,-0.0299,0.1606,2863.32,2874.69,12.07,12.1
24/8/2018 15:30,27/8/2018 16:00,SPXW,Put,27/8/2018 0:00,3,2820,2520,23,-0.28,0.25,0.4,0,,,598,46,690000,0.000866667,No,675184,675782,Yes,-0.0307,0.1116,2874.09,2896.74,12.14,12.08
27/8/2018 15:30,29/8/2018 16:00,SPXW,Put,29/8/2018 0:00,2,2835,2530,22,-0.28,0.25,0.4,0,,,572,44,671000,0.000852459,No,675782,676354,Yes,-0.0281,0.1495,2895.92,2914.04,12.19,12.18
29/8/2018 15:30,31/8/2018 16:00,SPXW,Put,31/8/2018 0:00,2,2865,2565,23,-0.28,0.25,0.4,0,,,598,46,690000,0.000866667,No,676354,676952,Yes,-0.0323,0.1265,2915.37,2901.52,12.16,13
31/8/2018 15:30,4/9/2018 16:00,SPXW,Put,4/9/2018 0:00,4,2820,2520,23,-0.31,0.3,0.4,0,,,667,46,690000,0.000966667,No,676952,677619,Yes,-0.0304,0.1317,2894.06,2896.72,13.56,13.24
4/9/2018 15:30,5/9/2018 16:00,SPXW,Put,5/9/2018 0:00,1,2845,2545,23,-0.21,0.2,0.3,0,,,437,46,690000,0.000633333,No,677619,678056,Yes,-0.0271,0.1716,2895.35,2888.6,13.29,13.63
5/9/2018 15:30,7/9/2018 16:00,SPXW,Put,7/9/2018 0:00,2,2810,2510,23,-0.38,0.35,0.5,0,,,828,46,690000,0.0012,No,678056,678884,Yes,-0.0302,0.1965,2888.49,2871.68,13.55,14.88
7/9/2018 15:30,10/9/2018 16:00,SPXW,Put,10/9/2018 0:00,3,2810,2510,23,-0.36,0.3,0.5,0,,,782,46,690000,0.001133333,No,678884,679666,Yes,-0.0321,0.1364,2874.88,2877.13,14.71,14.2
10/9/2018 15:30,12/9/2018 16:00,SPXW,Put,12/9/2018 0:00,2,2805,2500,22,-0.36,0.3,0.5,0,,,748,44,671000,0.001114754,No,679666,680414,Yes,-0.0289,0.1869,2879.87,2888.92,14.14,13.09
12/9/2018 15:30,14/9/2018 16:00,SPXW,Put,14/9/2018 0:00,2,2820,2520,23,-0.36,0.3,0.5,0,,,782,46,690000,0.001133333,No,680414,681196,Yes,-0.0305,0.1753,2890.65,2904.98,12.97,12.09
14/9/2018 15:30,17/9/2018 16:00,SPXW,Put,17/9/2018 0:00,3,2845,2540,22,-0.31,0.3,0.4,0,,,638,44,671000,0.00095082,No,681196,681834,Yes,-0.0305,0.1192,2903.17,2888.8,12.17,13.54
17/9/2018 15:30,19/9/2018 16:00,SPXW,Put,19/9/2018 0:00,2,2785,2480,22,-0.61,0.55,0.75,0,,,1298,44,671000,0.001934426,No,681834,683132,Yes,-0.0311,0.2658,2889.1,2907.95,13.42,11.77
19/9/2018 15:30,21/9/2018 16:00,SPXW,Put,21/9/2018 0:00,2,2810,2510,23,-0.51,0.45,0.65,0,,,1127,46,690000,0.001633333,No,683132,684259,Yes,-0.0289,0.2457,2908.17,2929.67,11.87,11.57
21/9/2018 15:30,24/9/2018 16:00,SPXW,Put,24/9/2018 0:00,3,2870,2570,23,-0.33,0.3,0.45,0,,,713,46,690000,0.001033333,No,684259,684972,Yes,-0.0309,0.1239,2930.56,2919.37,11.52,12.28
24/9/2018 15:30,26/9/2018 16:00,SPXW,Put,26/9/2018 0:00,2,2850,2550,23,-0.36,0.35,0.45,0,,,782,46,690000,0.001133333,No,684972,685754,Yes,-0.0292,0.1723,2920.08,2905.97,12.3,13
26/9/2018 15:30,28/9/2018 16:00,SPXW,Put,28/9/2018 0:00,2,2840,2540,23,-0.43,0.4,0.55,0,,,943,46,690000,0.001366667,No,685754,686697,Yes,-0.0313,0.2055,2922.11,2913.98,11.93,12.4
28/9/2018 15:30,1/10/2018 16:00,SPXW,Put,1/10/2018 0:00,3,2835,2530,23,-0.41,0.35,0.55,0,,,897,46,701500,0.001278689,No,686697,687594,Yes,-0.0297,0.1625,2914.56,2924.59,12.42,12.08
1/10/2018 15:30,3/10/2018 16:00,SPXW,Put,3/10/2018 0:00,2,2850,2550,23,-0.38,0.35,0.5,0,,,828,46,690000,0.0012,No,687594,688422,Yes,-0.0296,0.1794,2922.45,2925.51,12.2,11.7
3/10/2018 15:30,5/10/2018 16:00,SPXW,Put,5/10/2018 0:00,2,2845,2545,23,-0.41,0.35,0.55,0,,,897,46,690000,0.0013,No,688422,689319,Yes,-0.03,0.1953,2923.74,2885.57,12.04,15.23
5/10/2018 15:30,8/10/2018 16:00,SPXW,Put,8/10/2018 0:00,3,2775,2475,23,-0.56,0.5,0.7,0,,,1242,46,690000,0.0018,No,689319,690561,Yes,-0.0289,0.2286,2886.29,2884.43,15.35,15.97
8/10/2018 15:30,10/10/2018 16:00,SPXW,Put,10/10/2018 0:00,2,2780,2480,23,-0.54,0.45,0.7,0,,,1196,46,690000,0.001733333,No,690561,691757,Yes,-0.0287,0.2608,2884.69,2785.68,15.96,22.54
10/10/2018 15:30,12/10/2018 16:00,SPXW,Put,12/10/2018 0:00,2,2620,2320,23,-0.88,0.75,1.1,0,,,1978,46,690000,0.002866667,No,691757,693735,Yes,-0.0302,0.5202,2816.05,2767.13,20.43,21.3
12/10/2018 15:30,15/10/2018 16:00,SPXW,Put,15/10/2018 0:00,3,2605,2300,23,-0.91,0.75,1.15,0,,,2047,46,701500,0.002918033,No,693735,695782,Yes,-0.03,0.346,2763.07,2750.79,22.32,21.06
15/10/2018 15:30,17/10/2018 16:00,SPXW,Put,17/10/2018 0:00,2,2620,2320,23,-0.81,0.75,0.95,0,,,1817,46,690000,0.002633333,No,695782,697599,Yes,-0.0308,0.3803,2762.4,2809.21,20.48,17.54
17/10/2018 15:30,19/10/2018 16:00,SPXW,Put,19/10/2018 0:00,2,2685,2385,23,-0.69,0.6,0.85,0,,,1541,46,690000,0.002233333,No,697599,699140,Yes,-0.0291,0.3258,2810.93,2767.78,17.58,19.81
19/10/2018 15:30,22/10/2018 16:00,SPXW,Put,22/10/2018 0:00,3,2655,2360,24,-0.71,0.6,0.9,0,,,1656,48,708000,0.002338983,No,699140,700796,Yes,-0.0309,0.2606,2774.88,2755.88,19.57,19.49
