date,amount,price,sid,symbol,value
2014-07-17 23:59:59.999989+00:00,-88,37.904016936857836,6,XLP,3335.5534904434894
2014-07-17 23:59:59.999989+00:00,8,78.2939345511,9,XLE,-626.3514764088
2014-07-18 23:59:59.999989+00:00,115,61.4692032639,1,XLY,-7068.9583753485
2014-07-18 23:59:59.999989+00:00,115,54.6390788736,4,XLV,-6283.494070464
2014-07-18 23:59:59.999989+00:00,115,47.4591627018,5,XLI,-5457.8037107069995
2014-07-18 23:59:59.999989+00:00,-8,77.286360972,9,XLE,618.290887776
2014-07-21 23:59:59.999989+00:00,-115,61.74286988956938,1,XLY,7100.430037300478
2014-07-21 23:59:59.999989+00:00,-115,55.01598640682042,4,XLV,6326.838436784348
2014-07-21 23:59:59.999989+00:00,-115,47.370951113720416,5,XLI,5447.659378077848
2014-07-22 23:59:59.999989+00:00,-190,35.94070668986734,0,XLK,6828.734271074794
2014-07-22 23:59:59.999989+00:00,123,61.6890633054,1,XLY,-7587.7547865642
2014-07-22 23:59:59.999989+00:00,123,55.3869422553,4,XLV,-6812.5938974019
2014-07-22 23:59:59.999989+00:00,123,47.8811782278,5,XLI,-5889.3849220194
2014-07-22 23:59:59.999989+00:00,123,38.0159060796,6,XLP,-4675.9564477908
2014-07-23 23:59:59.999989+00:00,5,36.059269261,0,XLK,-180.296346305
2014-07-23 23:59:59.999989+00:00,-213,44.03403074428333,3,XLB,9379.248548532349
2014-07-23 23:59:59.999989+00:00,-123,55.9996496042,4,XLV,6887.9569013166
2014-07-23 23:59:59.999989+00:00,5,78.1845854805,9,XLE,-390.9229274025
2014-07-24 23:59:59.999989+00:00,-123,62.0137445640826,1,XLY,7627.6905813821595
2014-07-24 23:59:59.999989+00:00,109,44.0408007117,3,XLB,-4800.4472775753
2014-07-24 23:59:59.999989+00:00,109,56.1618368436,4,XLV,-6121.6402159524
2014-07-24 23:59:59.999989+00:00,-5,78.614171115,9,XLE,393.070855575
2014-07-25 23:59:59.999989+00:00,94,61.4417207587,1,XLY,-5775.5217513178
2014-07-25 23:59:59.999989+00:00,-109,55.73515935309219,4,XLV,6075.132369487049
2014-07-25 23:59:59.999989+00:00,-123,47.3009068795,5,XLI,5818.0115461785
2014-07-25 23:59:59.999989+00:00,94,78.2783132553,9,XLE,-7358.1614459982
2014-07-28 23:59:59.999989+00:00,-94,61.2218607172,1,XLY,5754.8549074168
2014-07-28 23:59:59.999989+00:00,89,55.7293375385,4,XLV,-4959.9110409264995
2014-07-28 23:59:59.999989+00:00,89,47.2833228993,5,XLI,-4208.2157380377
2014-07-28 23:59:59.999989+00:00,-123,37.75861040197827,6,XLP,4644.3090794433265
2014-07-28 23:59:59.999989+00:00,-190,34.678396953667345,7,XLU,6588.895421196796
2014-07-28 23:59:59.999989+00:00,-94,77.9190234519,9,XLE,7324.3882044786005
2014-07-29 23:59:59.999989+00:00,190,61.4325599236,1,XLY,-11672.186385484001
2014-07-29 23:59:59.999989+00:00,-89,47.01476487780038,5,XLI,4184.314074124234
2014-07-29 23:59:59.999989+00:00,190,37.7451495707,6,XLP,-7171.5784184330005
2014-07-29 23:59:59.999989+00:00,190,34.8742969728,7,XLU,-6626.116424832001
2014-07-30 23:59:59.999989+00:00,-109,43.740268851892196,3,XLB,4767.68930485625
2014-07-30 23:59:59.999989+00:00,-89,56.12734175149942,4,XLV,4995.333415883449
2014-07-30 23:59:59.999989+00:00,41,46.5975476694,5,XLI,-1910.4994544454
2014-07-30 23:59:59.999989+00:00,-190,37.414662838057474,6,XLP,7108.78593923092
2014-07-30 23:59:59.999989+00:00,-190,34.3729739002,7,XLU,6530.8650410380005
2014-07-30 23:59:59.999989+00:00,41,77.9658873393,9,XLE,-3196.6013809112997
2014-07-31 23:59:59.999989+00:00,-5,35.667144074124224,0,XLK,178.33572037062112
2014-07-31 23:59:59.999989+00:00,-190,61.04360970985748,1,XLY,11598.28584487292
2014-07-31 23:59:59.999989+00:00,164,43.310891275,3,XLB,-7102.986169100001
2014-07-31 23:59:59.999989+00:00,164,55.5311086903,4,XLV,-9107.1018252092
2014-07-31 23:59:59.999989+00:00,-41,46.149156173,5,XLI,1892.1154030930002
2014-07-31 23:59:59.999989+00:00,164,36.8228852122,6,XLP,-6038.9531748008
2014-07-31 23:59:59.999989+00:00,164,33.6775902833,7,XLU,-5523.1248064612
2014-07-31 23:59:59.999989+00:00,-41,76.6458878441,9,XLE,3142.4814016081
2014-08-01 23:59:59.999989+00:00,-164,42.6953050031,3,XLB,7002.0300205084
2014-08-01 23:59:59.999989+00:00,-164,54.7562141021,4,XLV,8980.019112744401
2014-08-01 23:59:59.999989+00:00,-164,36.8313463532,6,XLP,6040.3408019248
2014-08-01 23:59:59.999989+00:00,-164,33.2490399147,7,XLU,5452.8425460108
2014-08-01 23:59:59.999989+00:00,-136,15.89335214465574,8,XLF,2161.4958916731807
2014-08-12 23:59:59.999989+00:00,152,35.1537125242,0,XLK,-5343.364303678401
2014-08-12 23:59:59.999989+00:00,152,60.9836790056,1,XLY,-9269.519208851201
2014-08-12 23:59:59.999989+00:00,152,43.2141562894,3,XLB,-6568.5517559888
2014-08-12 23:59:59.999989+00:00,152,54.4588708299,4,XLV,-8277.7483661448
2014-08-12 23:59:59.999989+00:00,152,46.0084843309,5,XLI,-6993.2896182968
2014-08-12 23:59:59.999989+00:00,152,37.3643982301,6,XLP,-5679.3885309752
2014-08-13 23:59:59.999989+00:00,-152,35.2533237652,0,XLK,5358.505212310401
2014-08-14 23:59:59.999989+00:00,-152,55.36208193188931,4,XLV,8415.036453647175
2014-08-15 23:59:59.999989+00:00,-152,63.4296219671,1,XLY,9641.3025389992
2014-08-18 23:59:59.999989+00:00,-152,44.072099067889305,3,XLB,6698.959058319174
2014-08-18 23:59:59.999989+00:00,-152,46.90159297048931,5,XLI,7129.042131514375
2014-08-19 23:59:59.999989+00:00,150,36.0139914242,0,XLK,-5402.09871363
2014-08-19 23:59:59.999989+00:00,150,62.3944476051,1,XLY,-9359.167140765
2014-08-19 23:59:59.999989+00:00,150,44.2342706829,3,XLB,-6635.140602435
2014-08-19 23:59:59.999989+00:00,150,56.3420448873,4,XLV,-8451.306733095
2014-08-19 23:59:59.999989+00:00,150,47.3009068795,5,XLI,-7095.136031925
2014-08-20 23:59:59.999989+00:00,-150,62.820907643516875,1,XLY,9423.136146527531
2014-08-20 23:59:59.999989+00:00,6,34.259771916,7,XLU,-205.55863149599998
2014-08-20 23:59:59.999989+00:00,6,16.3788755841,8,XLF,-98.2732535046
2014-08-20 23:59:59.999989+00:00,6,75.9585508289,9,XLE,-455.7513049734
2014-08-21 23:59:59.999989+00:00,47,62.8982935335,1,XLY,-2956.2197960745
2014-08-22 23:59:59.999989+00:00,-6,75.58126596163322,9,XLE,453.4875957697993
2014-08-25 23:59:59.999989+00:00,-150,57.0989186712,4,XLV,8564.837800680001
2014-08-25 23:59:59.999989+00:00,41,75.9819827726,9,XLE,-3115.2612936766004
2014-08-26 23:59:59.999989+00:00,76,57.2701163128,4,XLV,-4352.5288397728
2014-08-26 23:59:59.999989+00:00,-152,38.23046920078931,6,XLP,5811.031318519975
2014-08-26 23:59:59.999989+00:00,-41,76.6615091399,9,XLE,3143.1218747359003
2014-08-27 23:59:59.999989+00:00,115,38.159745475,6,XLP,-4388.370729625
2014-08-27 23:59:59.999989+00:00,115,76.9036392248,9,XLE,-8843.918510852
2014-08-28 23:59:59.999989+00:00,-115,76.4428109987,9,XLE,8790.9232648505
2014-08-29 23:59:59.999989+00:00,-6,34.98246259110017,7,XLU,209.89477554660104
2014-08-29 23:59:59.999989+00:00,97,76.8645859853,9,XLE,-7455.8648405741
2014-09-02 23:59:59.999989+00:00,-76,57.70054319865867,4,XLV,4385.241283098059
2014-09-02 23:59:59.999989+00:00,45,34.9470696769,7,XLU,-1572.6181354605
2014-09-02 23:59:59.999989+00:00,-97,76.42303556806691,9,XLE,7413.03445010249
2014-09-03 23:59:59.999989+00:00,129,57.8738132595,4,XLV,-7465.7219104754995
2014-09-03 23:59:59.999989+00:00,-45,34.6883222846,7,XLU,1560.974502807
2014-09-03 23:59:59.999989+00:00,129,76.653698492,9,XLE,-9888.327105468
2014-09-04 23:59:59.999989+00:00,-47,63.45248136010729,1,XLY,2982.266623925043
2014-09-04 23:59:59.999989+00:00,-129,57.900844466,4,XLV,7469.208936114001
2014-09-04 23:59:59.999989+00:00,2,34.7368374206,7,XLU,-69.4736748412
2014-09-04 23:59:59.999989+00:00,-129,75.89647108028794,9,XLE,9790.644769357144
2014-09-05 23:59:59.999989+00:00,145,63.0906710698,1,XLY,-9148.147305121
2014-09-05 23:59:59.999989+00:00,145,57.5043867697,4,XLV,-8338.136081606499
2014-09-05 23:59:59.999989+00:00,-2,35.25237060880122,7,XLU,70.50474121760244
2014-09-08 23:59:59.999989+00:00,-145,62.95494796017073,1,XLY,9128.467454224756
2014-09-08 23:59:59.999989+00:00,-145,57.90981067124391,4,XLV,8396.922547330367
2014-09-08 23:59:59.999989+00:00,22,35.3028473414,7,XLU,-776.6626415108001
2014-09-08 23:59:59.999989+00:00,22,75.4508587154,9,XLE,-1659.9188917388
2014-09-09 23:59:59.999989+00:00,-150,36.67979111881687,0,XLK,5501.968667822531
2014-09-09 23:59:59.999989+00:00,133,63.0998319049,1,XLY,-8392.2776433517
2014-09-09 23:59:59.999989+00:00,133,57.9098548682,4,XLV,-7702.0106974706
2014-09-09 23:59:59.999989+00:00,-22,34.9632413889,7,XLU,769.1913105558001
2014-09-09 23:59:59.999989+00:00,-22,74.6073087422,9,XLE,1641.3607923284
2014-09-10 23:59:59.999989+00:00,-133,62.6967551621,1,XLY,8338.6684365593
2014-09-10 23:59:59.999989+00:00,-150,43.653644008955425,3,XLB,6548.046601343313
2014-09-11 23:59:59.999989+00:00,157,36.4214919557,0,XLK,-5718.1742370449
2014-09-11 23:59:59.999989+00:00,157,62.4952167908,1,XLY,-9811.7490361556
2014-09-11 23:59:59.999989+00:00,157,43.8121543821,3,XLB,-6878.508237989699
2014-09-12 23:59:59.999989+00:00,-157,62.45348640684942,1,XLY,9805.19736587536
2014-09-12 23:59:59.999989+00:00,-157,43.69786300714942,3,XLB,6860.564492122459
2014-09-12 23:59:59.999989+00:00,-133,57.55649232831727,4,XLV,7655.013479666197
2014-09-12 23:59:59.999989+00:00,15,34.5993778685,7,XLU,-518.9906680275
2014-09-12 23:59:59.999989+00:00,15,73.9668356144,9,XLE,-1109.502534216
2014-09-15 23:59:59.999989+00:00,-157,36.17738105894942,0,XLK,5679.848826255059
2014-09-15 23:59:59.999989+00:00,-15,34.3163729081,7,XLU,514.7455936215
2014-09-15 23:59:59.999989+00:00,-15,72.9983152748,9,XLE,1094.974729122
2014-09-16 23:59:59.999989+00:00,-115,38.58375184622172,6,XLP,4437.1314623154985
2014-09-17 23:59:59.999989+00:00,217,36.4667697926,0,XLK,-7913.2890449942
2014-09-17 23:59:59.999989+00:00,217,62.7059159972,1,XLY,-13607.1837713924
2014-09-17 23:59:59.999989+00:00,217,44.2518588621,3,XLB,-9602.6533730757
2014-09-17 23:59:59.999989+00:00,217,58.090062912,4,XLV,-12605.543651904
2014-09-17 23:59:59.999989+00:00,-150,47.96960592381687,5,XLI,7195.440888572531
2014-09-18 23:59:59.999989+00:00,-217,44.52247236024443,3,XLB,9661.376502173041
2014-09-18 23:59:59.999989+00:00,2,48.0130580797,5,XLI,-96.0261161594
2014-09-18 23:59:59.999989+00:00,2,38.5658802384,6,XLP,-77.1317604768
2014-09-18 23:59:59.999989+00:00,2,34.6802364286,7,XLU,-69.3604728572
2014-09-18 23:59:59.999989+00:00,-6,17.114091657300172,8,XLF,102.68454994380103
2014-09-18 23:59:59.999989+00:00,2,74.3183147699,9,XLE,-148.6366295398
2014-09-19 23:59:59.999989+00:00,-217,63.18648740934443,1,XLY,13711.467767827742
2014-09-19 23:59:59.999989+00:00,59,44.7574399893,3,XLB,-2640.6889593687
2014-09-19 23:59:59.999989+00:00,-217,58.9206563291,4,XLV,12785.7824234147
2014-09-19 23:59:59.999989+00:00,-2,48.40991566453094,5,XLI,96.81983132906188
2014-09-19 23:59:59.999989+00:00,59,17.1746107242,8,XLF,-1013.3020327278
2014-09-19 23:59:59.999989+00:00,-2,73.73541571404604,9,XLE,147.47083142809208
2014-09-22 23:59:59.999989+00:00,199,62.7497741097,1,XLY,-12487.205047830299
2014-09-22 23:59:59.999989+00:00,199,58.5408730931,4,XLV,-11649.633745526899
2014-09-23 23:59:59.999989+00:00,-199,61.8582070834,1,XLY,12309.7832095966
2014-09-23 23:59:59.999989+00:00,-199,57.808433995,4,XLV,11503.878365005
2014-09-23 23:59:59.999989+00:00,-2,34.30712403354604,7,XLU,68.61424806709208
2014-09-25 23:59:59.999989+00:00,-217,36.13712274843705,0,XLK,7841.75563641084
2014-09-25 23:59:59.999989+00:00,197,62.0788009868,1,XLY,-12229.5237943996
2014-09-25 23:59:59.999989+00:00,-59,44.251517523296606,3,XLB,2610.8395338745
2014-09-25 23:59:59.999989+00:00,197,58.9477837031,4,XLV,-11612.7133895107
2014-09-25 23:59:59.999989+00:00,197,47.2330165047,5,XLI,-9304.9042514259
2014-09-25 23:59:59.999989+00:00,197,34.2398261792,7,XLU,-6745.2457573024
2014-09-25 23:59:59.999989+00:00,-59,16.756232127396604,8,XLF,988.6176955163996
2014-09-26 23:59:59.999989+00:00,-197,61.610038942,1,XLY,12137.177671574
2014-09-26 23:59:59.999989+00:00,-197,58.3238541011,4,XLV,11489.799257916698
2014-09-26 23:59:59.999989+00:00,-197,46.7913387742,5,XLI,9217.8937385174
2014-09-26 23:59:59.999989+00:00,-2,38.16588328114604,6,XLP,76.33176656229207
2014-09-26 23:59:59.999989+00:00,-197,33.89411946698946,7,XLU,6677.141534996923
2014-10-02 23:59:59.999989+00:00,-200,35.7416726896,0,XLK,7148.33453792
2014-10-02 23:59:59.999989+00:00,-200,60.5070694249,1,XLY,12101.41388498
2014-10-02 23:59:59.999989+00:00,-200,42.6812460695,3,XLB,8536.2492139
2014-10-02 23:59:59.999989+00:00,-200,57.184504393,4,XLV,11436.9008786
2014-10-03 23:59:59.999989+00:00,200,61.1412768972,1,XLY,-12228.255379440001
2014-10-03 23:59:59.999989+00:00,200,57.62077488498665,4,XLV,-11524.15497699733
2014-10-03 23:59:59.999989+00:00,-374,46.3584945983,5,XLI,17338.0769797642
2014-10-03 23:59:59.999989+00:00,-374,38.4684870608,6,XLP,14387.2141607392
2014-10-03 23:59:59.999989+00:00,-374,34.484571184,7,XLU,12897.229622816001
2014-10-03 23:59:59.999989+00:00,-374,16.6847308881,8,XLF,6240.0893521494
2014-10-03 23:59:59.999989+00:00,-374,69.6766814212,9,XLE,26059.0788515288
2014-10-06 23:59:59.999989+00:00,200,36.1782122034,0,XLK,-7235.642440680001
2014-10-06 23:59:59.999989+00:00,-622,61.7111444811,1,XLY,38384.3318672442
2014-10-06 23:59:59.999989+00:00,-622,58.4956608031,4,XLV,36384.301019528204
2014-10-06 23:59:59.999989+00:00,374,46.9061749841,5,XLI,-17542.9094440534
2014-10-06 23:59:59.999989+00:00,374,38.7920378594,6,XLP,-14508.222159415598
2014-10-06 23:59:59.999989+00:00,374,69.77469675895999,9,XLE,-26095.736587851035
2014-10-07 23:59:59.999989+00:00,-690,35.9053750073,0,XLK,24774.708755037
2014-10-07 23:59:59.999989+00:00,622,60.88077821207287,1,XLY,-37867.844047909326
2014-10-07 23:59:59.999989+00:00,200,42.12402387672002,3,XLB,-8424.804775344004
2014-10-07 23:59:59.999989+00:00,622,57.586742550272874,4,XLV,-35818.95386626973
2014-10-07 23:59:59.999989+00:00,-690,46.1464892876,5,XLI,31841.077608444
2014-10-07 23:59:59.999989+00:00,-690,38.5110595343,6,XLP,26572.631078667004
2014-10-07 23:59:59.999989+00:00,374,34.92802584376,7,XLU,-13063.081665566238
2014-10-07 23:59:59.999989+00:00,-690,68.9308465215,9,XLE,47562.284099835
2014-10-08 23:59:59.999989+00:00,690,35.37320338022674,0,XLK,-24407.51033235645
2014-10-08 23:59:59.999989+00:00,-819,60.3416239974,1,XLY,49419.7900538706
2014-10-08 23:59:59.999989+00:00,-819,42.0363007242,3,XLB,34427.7302931198
2014-10-08 23:59:59.999989+00:00,-819,57.166419477,4,XLV,46819.297551662996
2014-10-08 23:59:59.999989+00:00,690,45.3868035911,5,XLI,-31316.894477858998
2014-10-08 23:59:59.999989+00:00,-819,34.7129998552,7,XLU,28429.946881408803
2014-10-08 23:59:59.999989+00:00,690,68.2007134091,9,XLE,-47058.492252279
2014-10-09 23:59:59.999989+00:00,819,61.2056167857,1,XLY,-50127.400147488304
2014-10-09 23:59:59.999989+00:00,819,42.5840625243,3,XLB,-34876.347207401705
2014-10-09 23:59:59.999989+00:00,819,58.4142786811,4,XLV,-47841.2942398209
2014-10-09 23:59:59.999989+00:00,690,39.12836753391551,6,XLP,-26998.5735984017
2014-10-09 23:59:59.999989+00:00,819,35.4717093703,7,XLU,-29051.329974275697
2014-10-10 23:59:59.999989+00:00,-181,35.2778494562,0,XLK,6385.2907515722
2014-10-10 23:59:59.999989+00:00,-181,59.7533735882,1,XLY,10815.3606194642
2014-10-10 23:59:59.999989+00:00,-181,41.5503829983,3,XLB,7520.619322692301
2014-10-10 23:59:59.999989+00:00,-181,57.229716683,4,XLV,10358.578719623
2014-10-10 23:59:59.999989+00:00,-181,45.1129633981,5,XLI,8165.4463750561
2014-10-13 23:59:59.999989+00:00,181,34.5593781731,0,XLK,-6255.2474493311
2014-10-13 23:59:59.999989+00:00,181,59.05326039116378,1,XLY,-10688.640130800644
2014-10-13 23:59:59.999989+00:00,181,40.74032939446378,3,XLB,-7373.9996203979435
2014-10-13 23:59:59.999989+00:00,181,56.49179515286378,4,XLV,-10225.014922668344
2014-10-13 23:59:59.999989+00:00,181,44.31174466196378,5,XLI,-8020.4257838154435
2014-10-13 23:59:59.999989+00:00,-312,38.8175813435,6,XLP,12111.085379172
2014-10-13 23:59:59.999989+00:00,-312,35.0964336962,7,XLU,10950.0873132144
2014-10-13 23:59:59.999989+00:00,-312,65.4529006207,9,XLE,20421.304993658403
2014-10-14 23:59:59.999989+00:00,-305,34.5048107339,0,XLK,10523.9672738395
2014-10-14 23:59:59.999989+00:00,-305,58.475767231,1,XLY,17835.109005455
2014-10-14 23:59:59.999989+00:00,-305,40.1191344238,3,XLB,12236.335999259
2014-10-14 23:59:59.999989+00:00,-305,55.927602731,4,XLV,17057.918832955
2014-10-14 23:59:59.999989+00:00,-305,44.1059381725,5,XLI,13452.3111426125
2014-10-14 23:59:59.999989+00:00,312,35.6107719468207,7,XLU,-11110.560847408058
2014-10-14 23:59:59.999989+00:00,312,64.1025469075,9,XLE,-19999.99463514
2014-10-15 23:59:59.999989+00:00,305,33.313227151209105,0,XLK,-10160.534281118777
2014-10-15 23:59:59.999989+00:00,305,57.21684173710911,1,XLY,-17451.136729818278
2014-10-15 23:59:59.999989+00:00,305,54.553149115,4,XLV,-16638.710480075
2014-10-15 23:59:59.999989+00:00,305,44.36786408486059,5,XLI,-13532.19854588248
2014-10-15 23:59:59.999989+00:00,312,37.9235593999,6,XLP,-11832.1505327688
2014-10-15 23:59:59.999989+00:00,-450,35.2106480318,7,XLU,15844.79161431
2014-10-15 23:59:59.999989+00:00,374,15.868262478460013,8,XLF,-5934.730166944045
2014-10-15 23:59:59.999989+00:00,-450,61.9514020388,9,XLE,27878.13091746
2014-10-16 23:59:59.999989+00:00,-311,33.4680293887,0,XLK,10408.557139885701
2014-10-16 23:59:59.999989+00:00,-311,56.7661644795,1,XLY,17654.277153124498
2014-10-16 23:59:59.999989+00:00,305,40.46052293376059,3,XLB,-12340.459494796982
2014-10-16 23:59:59.999989+00:00,-311,53.983474261,4,XLV,16788.860495171
2014-10-16 23:59:59.999989+00:00,-311,43.5317571228,5,XLI,13538.3764651908
2014-10-16 23:59:59.999989+00:00,-311,37.3190302761,6,XLP,11606.2184158671
2014-10-16 23:59:59.999989+00:00,450,34.42555611226494,7,XLU,-15491.500250519224
2014-10-16 23:59:59.999989+00:00,-311,15.6041136026,8,XLF,4852.8793304086
2014-10-16 23:59:59.999989+00:00,450,63.35655492932337,9,XLE,-28510.44971819552
2014-10-17 23:59:59.999989+00:00,311,58.710933277891456,1,XLY,-18259.100249424242
2014-10-17 23:59:59.999989+00:00,-365,41.0821350079,3,XLB,14994.9792778835
2014-10-17 23:59:59.999989+00:00,311,55.37373543289146,4,XLV,-17221.231719629242
2014-10-17 23:59:59.999989+00:00,311,45.4574720279,5,XLI,-14137.273800676901
2014-10-17 23:59:59.999989+00:00,-365,35.0311683615,7,XLU,12786.3764519475
2014-10-17 23:59:59.999989+00:00,-365,65.5628131322,9,XLE,23930.426793253002
2014-10-20 23:59:59.999989+00:00,-372,58.6228298332,1,XLY,21807.6926979504
2014-10-20 23:59:59.999989+00:00,365,41.30341477024982,3,XLB,-15075.746391141185
2014-10-20 23:59:59.999989+00:00,-372,55.131866427,4,XLV,20509.054310844
2014-10-20 23:59:59.999989+00:00,-372,45.3779700364,5,XLI,16880.6048535408
2014-10-20 23:59:59.999989+00:00,311,38.47016507939146,6,XLP,-11964.221339690743
2014-10-20 23:59:59.999989+00:00,365,35.53035147354983,7,XLU,-12968.578287845687
2014-10-20 23:59:59.999989+00:00,365,65.03151646804983,9,XLE,-23736.50351083819
2014-10-21 23:59:59.999989+00:00,311,34.732175064,0,XLK,-10801.706444904
2014-10-21 23:59:59.999989+00:00,372,59.8544791273,1,XLY,-22265.866235355603
2014-10-21 23:59:59.999989+00:00,-360,42.0628053274,3,XLB,15142.609917864
2014-10-21 23:59:59.999989+00:00,372,56.452065295,4,XLV,-21000.16828974
2014-10-21 23:59:59.999989+00:00,372,46.12811690689985,5,XLI,-17159.659489366742
2014-10-21 23:59:59.999989+00:00,-360,38.4259145872,6,XLP,13833.329251391999
2014-10-21 23:59:59.999989+00:00,-360,35.6511890405,7,XLU,12834.42805458
2014-10-21 23:59:59.999989+00:00,-360,66.2379899888,9,XLE,23845.676395968
2014-10-22 23:59:59.999989+00:00,360,43.0258059115,3,XLB,-15489.29012814
2014-10-22 23:59:59.999989+00:00,360,67.6590017451,9,XLE,-24357.240628236
2014-10-23 23:59:59.999989+00:00,311,16.52664959749146,8,XLF,-5139.788024819844
2014-10-24 23:59:59.999989+00:00,360,36.21894911065701,7,XLU,-13038.821679836523
2014-10-27 23:59:59.999989+00:00,360,39.194459251557014,6,XLP,-14110.005330560525
2014-10-31 23:59:59.999989+00:00,161,36.7511703152,0,XLK,-5916.9384207472
2014-10-31 23:59:59.999989+00:00,161,62.8141139982,1,XLY,-10113.0723537102
2014-10-31 23:59:59.999989+00:00,161,42.3278513598,3,XLB,-6814.7840689278
2014-10-31 23:59:59.999989+00:00,161,61.3621199891,4,XLV,-9879.3013182451
2014-10-31 23:59:59.999989+00:00,161,37.1767662374,7,XLU,-5985.4593642214
2014-11-03 23:59:59.999989+00:00,-161,37.0341899122194,0,XLK,5962.504575867323
2014-11-03 23:59:59.999989+00:00,-161,62.740582697,1,XLY,10101.233814217
2014-11-03 23:59:59.999989+00:00,-161,42.7784296147,3,XLB,6887.3271679667005
2014-11-03 23:59:59.999989+00:00,2,48.8407234439,5,XLI,-97.6814468878
2014-11-03 23:59:59.999989+00:00,2,39.7116032872,6,XLP,-79.4232065744
2014-11-03 23:59:59.999989+00:00,2,17.2178354156,8,XLF,-34.4356708312
2014-11-03 23:59:59.999989+00:00,2,68.6796179237,9,XLE,-137.3592358474
2014-11-04 23:59:59.999989+00:00,100,36.9694400721,0,XLK,-3696.94400721
2014-11-04 23:59:59.999989+00:00,100,62.2626292396,1,XLY,-6226.26292396
2014-11-04 23:59:59.999989+00:00,100,42.3455210952,3,XLB,-4234.55210952
2014-11-04 23:59:59.999989+00:00,-2,66.7325962907,9,XLE,133.4651925814
2014-11-05 23:59:59.999989+00:00,-100,62.133989739639475,1,XLY,6213.398973963947
2014-11-05 23:59:59.999989+00:00,-161,61.4615870271,4,XLV,9895.3155113631
2014-11-05 23:59:59.999989+00:00,-2,40.51854178893091,6,XLP,81.03708357786182
2014-11-05 23:59:59.999989+00:00,-161,37.8156800863194,7,XLU,6088.324493897423
2014-11-05 23:59:59.999989+00:00,41,66.8268070149,9,XLE,-2739.8990876109
2014-11-06 23:59:59.999989+00:00,135,62.1707151132,1,XLY,-8393.046540282001
2014-11-06 23:59:59.999989+00:00,135,60.9280820051,4,XLV,-8225.2910706885
2014-11-06 23:59:59.999989+00:00,-2,49.51739204583092,5,XLI,99.03478409166183
2014-11-06 23:59:59.999989+00:00,135,40.4608788209,6,XLP,-5462.2186408215
2014-11-06 23:59:59.999989+00:00,135,37.9354757525,7,XLU,-5121.2892265875
2014-11-06 23:59:59.999989+00:00,-41,66.897465058,9,XLE,2742.796067378
2014-11-07 23:59:59.999989+00:00,-135,60.42482173991064,4,XLV,8157.350934887936
2014-11-07 23:59:59.999989+00:00,21,49.5120735944,5,XLI,-1039.7535454824
2014-11-07 23:59:59.999989+00:00,-135,37.437827576,7,XLU,5054.10672276
2014-11-07 23:59:59.999989+00:00,21,68.326327708,9,XLE,-1434.852881868
2014-11-10 23:59:59.999989+00:00,80,60.7472328451,4,XLV,-4859.7786276080005
2014-11-10 23:59:59.999989+00:00,80,37.6825725808,7,XLU,-3014.605806464
2014-11-10 23:59:59.999989+00:00,-21,69.5196635476,9,XLE,1459.9129344996002
2014-11-11 23:59:59.999989+00:00,-135,62.72080961418405,1,XLY,8467.309297914846
2014-11-11 23:59:59.999989+00:00,-100,43.149669908490786,3,XLB,4314.966990849079
2014-11-11 23:59:59.999989+00:00,-80,61.3621199891,4,XLV,4908.9695991280005
2014-11-11 23:59:59.999989+00:00,48,68.3655821764,9,XLE,-3281.5479444672
2014-11-12 23:59:59.999989+00:00,141,62.5383716189,1,XLY,-8817.9103982649
2014-11-12 23:59:59.999989+00:00,141,43.2643473406,3,XLB,-6100.2729750246
2014-11-12 23:59:59.999989+00:00,141,61.2174406611,4,XLV,-8631.6591332151
2014-11-12 23:59:59.999989+00:00,-80,37.3592075052568,7,XLU,2988.7366004205437
2014-11-12 23:59:59.999989+00:00,-48,67.95246728183439,9,XLE,3261.7184295280504
2014-11-13 23:59:59.999989+00:00,-141,63.22800627454864,1,XLY,8915.148884711358
2014-11-13 23:59:59.999989+00:00,-141,61.127595517400906,4,XLV,8618.990967953529
2014-11-13 23:59:59.999989+00:00,-135,41.051123562184046,6,XLP,5541.901680894846
2014-11-13 23:59:59.999989+00:00,35,37.1686080706,7,XLU,-1300.901282471
2014-11-13 23:59:59.999989+00:00,35,67.5412383399,9,XLE,-2363.9433418965
2014-11-14 23:59:59.999989+00:00,-100,37.71330304389078,0,XLK,3771.3303043890783
2014-11-14 23:59:59.999989+00:00,156,63.4942785337,1,XLY,-9905.1074512572
2014-11-14 23:59:59.999989+00:00,156,61.2988227831,4,XLV,-9562.6163541636
2014-11-14 23:59:59.999989+00:00,156,40.91214704,6,XLP,-6382.29493824
2014-11-14 23:59:59.999989+00:00,-35,36.7280670619,7,XLU,1285.4823471665
2014-11-14 23:59:59.999989+00:00,-35,67.3292642105,9,XLE,2356.5242473675
2014-11-17 23:59:59.999989+00:00,42,37.7333842212,0,XLK,-1584.8021372904
2014-11-17 23:59:59.999989+00:00,-156,60.6839356391,4,XLV,9466.6939596996
2014-11-17 23:59:59.999989+00:00,42,36.7035925614,7,XLU,-1541.5508875788
2014-11-17 23:59:59.999989+00:00,42,67.266457061,9,XLE,-2825.1911965619997
2014-11-18 23:59:59.999989+00:00,-141,43.78711038914864,3,XLB,6173.982564869958
2014-11-18 23:59:59.999989+00:00,66,61.1541434551,4,XLV,-4036.1734680366
